# ALMA, Llano de Chajnantor, alt. 5040m
# First column frequency in GHz.
# Following column(s) transmissions(s)
# First row PWVs
F 0.1 0.25 0.5 1.0 1.5 2.0
107.70000  0.97932  0.97811  0.97608  0.97205  0.96804  0.96404
107.80000  0.97902  0.97781  0.97578  0.97175  0.96772  0.96372
107.90000  0.97871  0.97750  0.97547  0.97142  0.96740  0.96338
108.00000  0.97837  0.97715  0.97512  0.97107  0.96704  0.96302
108.10000  0.97806  0.97684  0.97480  0.97075  0.96671  0.96268
108.20000  0.97773  0.97651  0.97447  0.97041  0.96636  0.96233
108.30000  0.97739  0.97617  0.97413  0.97006  0.96600  0.96197
108.40000  0.97704  0.97582  0.97377  0.96970  0.96564  0.96159
108.50000  0.97668  0.97545  0.97340  0.96932  0.96526  0.96121
108.60000  0.97631  0.97507  0.97302  0.96893  0.96486  0.96080
108.70000  0.97592  0.97468  0.97263  0.96853  0.96445  0.96039
108.80000  0.97551  0.97427  0.97222  0.96811  0.96403  0.95996
108.90000  0.97508  0.97385  0.97179  0.96768  0.96359  0.95951
109.00000  0.97463  0.97339  0.97133  0.96722  0.96312  0.95904
109.10000  0.97415  0.97291  0.97084  0.96672  0.96262  0.95853
109.20000  0.97362  0.97237  0.97030  0.96618  0.96207  0.95798
109.30000  0.97298  0.97174  0.96966  0.96553  0.96142  0.95732
109.40000  0.97212  0.97087  0.96880  0.96466  0.96054  0.95644
109.50000  0.97027  0.96903  0.96695  0.96282  0.95870  0.95460
109.60000  0.96910  0.96786  0.96578  0.96164  0.95752  0.95342
109.70000  0.97045  0.96919  0.96711  0.96296  0.95882  0.95471
109.80000  0.97036  0.96911  0.96702  0.96286  0.95872  0.95459
109.90000  0.96997  0.96872  0.96663  0.96246  0.95831  0.95418
110.00000  0.96945  0.96819  0.96610  0.96193  0.95777  0.95363
110.10000  0.96883  0.96757  0.96547  0.96130  0.95714  0.95299
110.20000  0.96813  0.96687  0.96477  0.96059  0.95642  0.95228
110.30000  0.96733  0.96607  0.96397  0.95978  0.95561  0.95146
110.40000  0.96639  0.96513  0.96303  0.95884  0.95467  0.95051
110.50000  0.96520  0.96394  0.96184  0.95764  0.95347  0.94931
110.60000  0.96347  0.96221  0.96010  0.95591  0.95173  0.94757
110.70000  0.96024  0.95898  0.95688  0.95269  0.94852  0.94437
110.80000  0.94960  0.94835  0.94627  0.94212  0.93799  0.93387
110.90000  0.95359  0.95234  0.95024  0.94607  0.94191  0.93777
111.00000  0.95891  0.95764  0.95553  0.95133  0.94714  0.94296
111.10000  0.96001  0.95874  0.95662  0.95240  0.94820  0.94402
111.20000  0.96005  0.95877  0.95665  0.95243  0.94822  0.94402
111.30000  0.95963  0.95836  0.95623  0.95200  0.94778  0.94358
111.40000  0.95899  0.95771  0.95559  0.95135  0.94713  0.94292
111.50000  0.95821  0.95693  0.95480  0.95056  0.94633  0.94213
111.60000  0.95734  0.95606  0.95393  0.94968  0.94545  0.94124
111.70000  0.95638  0.95510  0.95297  0.94872  0.94448  0.94027
111.80000  0.95537  0.95408  0.95195  0.94769  0.94346  0.93924
111.90000  0.95429  0.95301  0.95087  0.94661  0.94237  0.93815
112.00000  0.95317  0.95188  0.94975  0.94548  0.94124  0.93701
112.10000  0.95197  0.95068  0.94854  0.94428  0.94003  0.93580
112.20000  0.95071  0.94942  0.94728  0.94301  0.93876  0.93453
112.30000  0.94939  0.94810  0.94596  0.94169  0.93744  0.93320
112.40000  0.94800  0.94671  0.94457  0.94030  0.93605  0.93181
112.50000  0.94655  0.94526  0.94311  0.93884  0.93459  0.93035
112.60000  0.94502  0.94373  0.94158  0.93731  0.93305  0.92882
112.70000  0.94342  0.94213  0.93999  0.93572  0.93146  0.92722
112.80000  0.94174  0.94045  0.93831  0.93403  0.92977  0.92554
112.90000  0.93999  0.93870  0.93656  0.93228  0.92802  0.92378
113.00000  0.93814  0.93685  0.93471  0.93043  0.92617  0.92194
