3.14,26850.0
3.15,26950.0
3.16,27050.0
3.17,27160.0
3.18,27260.0
3.19,27360.0
3.2,27470.0
3.21,27570.0
3.22,27670.0
3.23,27770.0
3.24,27880.0
3.25,27980.0
3.26,28080.0
3.27,28190.0
3.28,28290.0
3.29,28390.0
3.3,28500.0
3.31,28600.0
3.32,28700.0
3.33,28810.0
3.34,28910.0
3.35,29020.0
3.36,29120.0
3.37,29220.0
3.38,29330.0
3.39,29430.0
3.4,29530.0
3.41,29640.0
3.42,29740.0
3.43,29850.0
3.44,29950.0
3.45,30050.0
3.46,30160.0
3.47,30260.0
3.48,30370.0
3.49,30470.0
3.5,30580.0
3.51,30680.0
3.52,30780.0
3.53,30890.0
3.54,30990.0
3.55,31100.0
3.56,31200.0
3.57,31310.0
3.58,31410.0
3.59,31520.0
3.6,31620.0
3.61,31730.0
3.62,31830.0
3.63,31940.0
3.64,32040.0
3.65,32140.0
3.66,32250.0
3.67,32350.0
3.68,32460.0
3.69,32560.0
3.7,32670.0
3.71,32780.0
3.72,32880.0
3.73,32990.0
3.74,33090.0
3.75,33200.0
3.76,33300.0
3.77,33410.0
3.78,33510.0
3.79,33620.0
3.8,33720.0
3.81,33830.0
3.82,33930.0
3.83,34040.0
3.84,34150.0
3.85,34250.0
3.86,34360.0
3.87,34460.0
3.88,34570.0
3.89,34680.0
3.9,34780.0
3.91,34890.0
3.92,34990.0
3.93,35100.0
3.94,35210.0
3.95,35310.0
3.96,35420.0
3.97,35520.0
3.98,35630.0
3.99,35740.0
4.0,35840.0
4.01,35950.0
4.02,36060.0
4.03,36160.0
4.04,36270.0
4.05,36370.0
4.06,36480.0
4.07,36590.0
4.08,36690.0
4.09,36800.0
4.1,36910.0
4.11,37010.0
4.12,37120.0
4.13,37230.0
4.14,37330.0
4.15,37440.0
4.16,37550.0
4.17,37650.0
4.18,37760.0
4.19,37870.0
4.2,37980.0
4.21,38080.0
4.22,38190.0
4.23,38300.0
4.24,38400.0
4.25,38510.0
4.26,38620.0
4.27,38730.0
4.28,38830.0
4.29,38940.0
4.3,39050.0
4.31,39150.0
4.32,39260.0
4.33,39370.0
4.34,39480.0
4.35,39580.0
4.36,39690.0
4.37,39800.0
4.38,39910.0
4.39,40010.0
4.4,40120.0
4.41,40230.0
4.42,40340.0
4.43,40450.0
4.44,40550.0
4.45,40660.0
4.46,40770.0
4.47,40880.0
4.48,40990.0
4.49,41090.0
4.5,41200.0
4.51,41310.0
4.52,41420.0
4.53,41530.0
4.54,41630.0
4.55,41740.0
4.56,41850.0
4.57,41960.0
4.58,42070.0
4.59,42170.0
4.6,42280.0
4.61,42390.0
4.62,42500.0
4.63,42610.0
4.64,42720.0
4.65,42820.0
4.66,42930.0
4.67,43040.0
4.68,43150.0
4.69,43260.0
4.7,43370.0
4.71,43480.0
4.72,43580.0
4.73,43690.0
4.74,43800.0
4.75,43910.0
4.76,44020.0
4.77,44130.0
4.78,44240.0
4.79,44350.0
4.8,44450.0
4.81,44560.0
4.82,44670.0
4.83,44780.0
4.84,44890.0
4.85,45000.0
4.86,45110.0
4.87,45220.0
4.88,45330.0
4.89,45440.0
4.9,45540.0
4.91,45650.0
4.92,45760.0
4.93,45870.0
4.94,45980.0
4.95,46090.0
4.96,46200.0
4.97,46310.0
4.98,46420.0
4.99,46530.0
5.0,46640.0
5.01,46750.0
5.02,46860.0
5.03,46970.0
5.04,47080.0
5.05,47190.0
5.06,47300.0
5.07,47400.0
5.08,47510.0
5.09,47620.0
5.1,47730.0
5.11,47840.0
5.12,47950.0
5.13,48060.0
5.14,48170.0
5.15,48280.0
5.16,48390.0
5.17,48500.0
5.18,48610.0
5.19,48720.0
5.2,48830.0
5.21,48940.0
5.22,49050.0
5.23,49160.0
5.24,49270.0
5.25,49380.0
5.26,49490.0
5.27,49600.0
5.28,49710.0
5.29,49820.0
5.3,49930.0
5.31,50040.0
5.32,50150.0
5.33,50260.0
5.34,50370.0
5.35,50490.0
5.36,50600.0
5.37,50710.0
5.38,50820.0
5.39,50930.0
5.4,51040.0
5.41,51150.0
5.42,51260.0
5.43,51370.0
5.44,51480.0
5.45,51590.0
5.46,51700.0
5.47,51810.0
5.48,51920.0
5.49,52030.0
5.5,52140.0
5.51,52250.0
5.52,52360.0
5.53,52480.0
5.54,52590.0
5.55,52700.0
5.56,52810.0
5.57,52920.0
5.58,53030.0
5.59,53140.0
5.6,53250.0
5.61,53360.0
5.62,53470.0
5.63,53580.0
5.64,53700.0
5.65,53810.0
5.66,53920.0
5.67,54030.0
5.68,54140.0
5.69,54250.0
5.7,54360.0
5.71,54470.0
5.72,54590.0
5.73,54700.0
5.74,54810.0
5.75,54920.0
5.76,55030.0
5.77,55140.0
5.78,55250.0
5.79,55360.0
5.8,55480.0
5.81,55590.0
5.82,55700.0
5.83,55810.0
5.84,55920.0
5.85,56030.0
5.86,56140.0
5.87,56260.0
5.88,56370.0
5.89,56480.0
5.9,56590.0
5.91,56700.0
5.92,56810.0
5.93,56930.0
5.94,57040.0
5.95,57150.0
5.96,57260.0
5.97,57370.0
5.98,57490.0
5.99,57600.0
6.0,57710.0
6.01,57820.0
6.02,57930.0
6.03,58040.0
6.04,58160.0
6.05,58270.0
6.06,58380.0
6.07,58490.0
6.08,58600.0
6.09,58720.0
6.1,58830.0
6.11,58940.0
6.12,59050.0
6.13,59160.0
6.14,59280.0
